order_id,order_date,customer_id,product_id,product_name,product_cost,quantity,selling_price,total_cost,total_sale,total_profit,campaign_id,order_month
O07443,2025-06-01,C0476,P002,SPF 50 Sunscreen,190.04,4,365.12,760.16,1460.48,700.32,Organic,2025-06
O07444,2025-07-01,C0432,P009,SPF 50 Sunscreen,332.29,5,509.1,1661.45,2545.5,884.05,M05,2025-07
O07445,2025-03-21,C1152,P027,Sweatband,196.1,3,371.46,588.3,1114.38,526.08,Organic,2025-03
O07446,2025-01-10,C0461,P007,Benchpress Bench and Bar,821.09,1,1637.92,821.09,1637.92,816.83,M05,2025-01
O07447,2025-02-19,C1140,P010,Plant-Based Protein,143.45,4,276.22,573.8,1104.88,531.08,Organic,2025-02
O07448,2025-03-07,C0096,P019,Grip Strength Tool,491.38,5,775.01,2456.9,3875.05,1418.15,M01,2025-03
O07449,2025-06-20,C0558,P002,SPF 50 Sunscreen,190.04,5,365.12,950.2,1825.6,875.4,Organic,2025-06
O07450,2025-12-05,C0686,P004,Daily Multivitamin,151.95,5,278.02,759.75,1390.1,630.35,M06,2025-12
O07451,2025-03-02,C0257,P018,Weight-Lifting Shoes,749.33,2,1307.8,1498.66,2615.6,1116.94,M03,2025-03
O07452,2025-02-23,C0107,P002,SPF 50 Sunscreen,190.04,4,365.12,760.16,1460.48,700.32,M05,2025-02
O07453,2025-08-29,C0475,P019,Grip Strength Tool,491.38,5,775.01,2456.9,3875.05,1418.15,M02,2025-08
O07454,2025-08-30,C0993,P004,Daily Multivitamin,151.95,3,278.02,455.85,834.06,378.21,Organic,2025-08
O07455,2025-01-06,C0411,P001,Pre-Workout Formula,81.87,3,147.52,245.61,442.56,196.95,M05,2025-01
O07456,2025-09-29,C0675,P013,Running Shoes,139.5,4,249.72,558.0,998.88,440.88,Organic,2025-09
O07457,2025-09-03,C0570,P010,Plant-Based Protein,143.45,5,276.22,717.25,1381.1,663.85,M07,2025-09
O07458,2025-01-03,C0277,P015,Anti-Aging Night Cream,732.53,2,1438.69,1465.06,2877.38,1412.32,M01,2025-01
O07459,2025-05-30,C0963,P028,Hair Growth Oil,729.97,3,1124.06,2189.91,3372.18,1182.27,M01,2025-05
O07460,2025-10-13,C1113,P004,Daily Multivitamin,151.95,1,278.02,151.95,278.02,126.07,M04,2025-10
O07461,2025-09-14,C0316,P021,Exfoliating Scrub,236.38,3,410.46,709.14,1231.38,522.24,Organic,2025-09
O07462,2025-03-09,C1093,P026,Tracksuit,581.63,5,851.7,2908.15,4258.5,1350.35,Organic,2025-03
O07463,2025-01-03,C0443,P010,Plant-Based Protein,143.45,5,276.22,717.25,1381.1,663.85,M06,2025-01
O07464,2025-03-01,C0038,P013,Running Shoes,139.5,2,249.72,279.0,499.44,220.44,M06,2025-03
O07465,2025-09-05,C0765,P015,Anti-Aging Night Cream,732.53,2,1438.69,1465.06,2877.38,1412.32,Organic,2025-09
O07466,2025-08-09,C1149,P014,Argan Oil Shampoo,1020.09,3,1782.36,3060.27,5347.08,2286.81,Organic,2025-08
O07467,2025-01-27,C0203,P007,Benchpress Bench and Bar,821.09,4,1637.92,3284.36,6551.68,3267.32,M08,2025-01
O07468,2025-09-25,C0942,P003,Anti-Frizz Serum,154.97,3,265.18,464.91,795.54,330.63,M02,2025-09
O07469,2025-05-08,C0500,P011,Pull-up Set,824.85,4,1247.08,3299.4,4988.32,1688.92,M05,2025-05
O07470,2025-03-22,C1056,P020,Pre-Workout Formula,671.71,2,1257.35,1343.42,2514.7,1171.28,Organic,2025-03
O07471,2025-04-23,C0429,P001,Pre-Workout Formula,81.87,5,147.52,409.35,737.6,328.25,Organic,2025-04
O07472,2025-07-03,C0751,P008,Exfoliating Scrub,810.3,2,1426.46,1620.6,2852.92,1232.32,Organic,2025-07
O07473,2025-07-23,C1069,P002,SPF 50 Sunscreen,190.04,5,365.12,950.2,1825.6,875.4,Organic,2025-07
O07474,2025-04-07,C1145,P006,Leave-In Hair Mist,529.14,4,897.09,2116.56,3588.36,1471.8,Organic,2025-04
O07475,2025-05-29,C0062,P023,Daily Multivitamin,271.03,1,535.19,271.03,535.19,264.16,M08,2025-05
O07476,2025-06-05,C0674,P015,Anti-Aging Night Cream,732.53,3,1438.69,2197.59,4316.07,2118.48,Organic,2025-06
O07477,2025-04-14,C0921,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,M01,2025-04
O07478,2025-10-22,C0940,P014,Argan Oil Shampoo,1020.09,5,1782.36,5100.45,8911.8,3811.35,M05,2025-10
O07479,2025-07-06,C0798,P027,Sweatband,196.1,3,371.46,588.3,1114.38,526.08,M08,2025-07
O07480,2025-04-30,C0789,P020,Pre-Workout Formula,671.71,1,1257.35,671.71,1257.35,585.64,Organic,2025-04
O07481,2025-01-17,C0411,P022,Volumizing Spray,292.18,3,517.27,876.54,1551.81,675.27,M08,2025-01
O07482,2025-04-16,C0823,P030,Vitamin C Serum,1052.65,5,1994.92,5263.25,9974.6,4711.35,Organic,2025-04
O07483,2025-10-25,C0105,P004,Daily Multivitamin,151.95,5,278.02,759.75,1390.1,630.35,Organic,2025-10
O07484,2025-01-11,C0225,P010,Plant-Based Protein,143.45,4,276.22,573.8,1104.88,531.08,Organic,2025-01
O07485,2025-06-10,C0570,P014,Argan Oil Shampoo,1020.09,2,1782.36,2040.18,3564.72,1524.54,M03,2025-06
O07486,2025-02-23,C1030,P029,Tennis Outfit,1047.18,5,1805.86,5235.9,9029.3,3793.4,M08,2025-02
O07487,2025-02-04,C0870,P022,Volumizing Spray,292.18,5,517.27,1460.9,2586.35,1125.45,M07,2025-02
O07488,2025-06-13,C0948,P017,Gentle Facial Cleanser,1005.92,2,1746.32,2011.84,3492.64,1480.8,M04,2025-06
O07489,2025-06-07,C0144,P025,Scalp Detox Scrub,993.64,1,1765.1,993.64,1765.1,771.46,M06,2025-06
O07490,2025-08-14,C0860,P018,Weight-Lifting Shoes,749.33,4,1307.8,2997.32,5231.2,2233.88,Organic,2025-08
O07491,2025-02-26,C0789,P005,Hair Growth Oil,81.19,3,150.42,243.57,451.26,207.69,Organic,2025-02
O07492,2025-12-22,C1125,P006,Leave-In Hair Mist,529.14,1,897.09,529.14,897.09,367.95,M03,2025-12
O07493,2025-10-28,C0241,P027,Sweatband,196.1,2,371.46,392.2,742.92,350.72,Organic,2025-10
O07494,2025-10-15,C1094,P020,Pre-Workout Formula,671.71,5,1257.35,3358.55,6286.75,2928.2,M03,2025-10
O07495,2025-05-13,C1193,P019,Grip Strength Tool,491.38,1,775.01,491.38,775.01,283.63,Organic,2025-05
O07496,2025-07-27,C1086,P001,Pre-Workout Formula,81.87,3,147.52,245.61,442.56,196.95,M06,2025-07
O07497,2025-12-13,C0686,P018,Weight-Lifting Shoes,749.33,3,1307.8,2247.99,3923.4,1675.41,M04,2025-12
O07498,2025-02-01,C0570,P023,Daily Multivitamin,271.03,2,535.19,542.06,1070.38,528.32,M07,2025-02
O07499,2025-04-15,C1085,P004,Daily Multivitamin,151.95,3,278.02,455.85,834.06,378.21,M07,2025-04
O07500,2025-09-10,C1010,P001,Pre-Workout Formula,81.87,1,147.52,81.87,147.52,65.65,M05,2025-09
O07501,2025-05-11,C0196,P018,Weight-Lifting Shoes,749.33,3,1307.8,2247.99,3923.4,1675.41,Organic,2025-05
O07502,2025-01-02,C0122,P001,Pre-Workout Formula,81.87,3,147.52,245.61,442.56,196.95,M08,2025-01
O07503,2025-07-09,C0093,P014,Argan Oil Shampoo,1020.09,2,1782.36,2040.18,3564.72,1524.54,M02,2025-07
O07504,2025-01-27,C0866,P024,Resistance Bands,442.52,3,862.21,1327.56,2586.63,1259.07,Organic,2025-01
O07505,2025-01-21,C0996,P015,Anti-Aging Night Cream,732.53,2,1438.69,1465.06,2877.38,1412.32,M03,2025-01
O07506,2025-04-01,C1151,P024,Resistance Bands,442.52,5,862.21,2212.6,4311.05,2098.45,Organic,2025-04
O07507,2025-06-19,C0626,P024,Resistance Bands,442.52,2,862.21,885.04,1724.42,839.38,M04,2025-06
O07508,2025-05-17,C0995,P009,SPF 50 Sunscreen,332.29,5,509.1,1661.45,2545.5,884.05,Organic,2025-05
O07509,2025-11-03,C0768,P005,Hair Growth Oil,81.19,1,150.42,81.19,150.42,69.23,Organic,2025-11
O07510,2025-11-25,C0984,P030,Vitamin C Serum,1052.65,2,1994.92,2105.3,3989.84,1884.54,Organic,2025-11
O07511,2025-07-28,C0659,P021,Exfoliating Scrub,236.38,3,410.46,709.14,1231.38,522.24,M06,2025-07
O07512,2025-09-18,C0946,P029,Tennis Outfit,1047.18,5,1805.86,5235.9,9029.3,3793.4,Organic,2025-09
O07513,2025-12-08,C0499,P024,Resistance Bands,442.52,4,862.21,1770.08,3448.84,1678.76,Organic,2025-12
O07514,2025-01-31,C0661,P027,Sweatband,196.1,2,371.46,392.2,742.92,350.72,Organic,2025-01
O07515,2025-12-23,C0727,P005,Hair Growth Oil,81.19,5,150.42,405.95,752.1,346.15,M07,2025-12
O07516,2025-12-21,C1015,P026,Tracksuit,581.63,4,851.7,2326.52,3406.8,1080.28,M06,2025-12
O07517,2025-04-10,C0822,P023,Daily Multivitamin,271.03,1,535.19,271.03,535.19,264.16,Organic,2025-04
O07518,2025-02-24,C0593,P016,SPF 50 Sunscreen,1093.54,2,1568.83,2187.08,3137.66,950.58,Organic,2025-02
O07519,2025-05-12,C0324,P002,SPF 50 Sunscreen,190.04,3,365.12,570.12,1095.36,525.24,M01,2025-05
O07520,2025-01-24,C0248,P010,Plant-Based Protein,143.45,2,276.22,286.9,552.44,265.54,Organic,2025-01
O07521,2025-07-29,C0813,P022,Volumizing Spray,292.18,4,517.27,1168.72,2069.08,900.36,M03,2025-07
O07522,2025-09-03,C0002,P025,Scalp Detox Scrub,993.64,4,1765.1,3974.56,7060.4,3085.84,M03,2025-09
O07523,2025-08-18,C0960,P019,Grip Strength Tool,491.38,1,775.01,491.38,775.01,283.63,M04,2025-08
O07524,2025-06-16,C0841,P001,Pre-Workout Formula,81.87,3,147.52,245.61,442.56,196.95,M08,2025-06
O07525,2025-03-22,C0049,P019,Grip Strength Tool,491.38,3,775.01,1474.14,2325.03,850.89,M02,2025-03
O07526,2025-09-07,C0834,P030,Vitamin C Serum,1052.65,4,1994.92,4210.6,7979.68,3769.08,M03,2025-09
O07527,2025-08-13,C0295,P002,SPF 50 Sunscreen,190.04,3,365.12,570.12,1095.36,525.24,M02,2025-08
O07528,2025-07-22,C0476,P021,Exfoliating Scrub,236.38,5,410.46,1181.9,2052.3,870.4,M05,2025-07
O07529,2025-08-04,C0989,P009,SPF 50 Sunscreen,332.29,2,509.1,664.58,1018.2,353.62,M01,2025-08
O07530,2025-05-25,C0958,P013,Running Shoes,139.5,5,249.72,697.5,1248.6,551.1,M01,2025-05
O07531,2025-12-16,C0893,P007,Benchpress Bench and Bar,821.09,5,1637.92,4105.45,8189.6,4084.15,M02,2025-12
O07532,2025-06-13,C0719,P023,Daily Multivitamin,271.03,1,535.19,271.03,535.19,264.16,Organic,2025-06
O07533,2025-04-05,C0133,P013,Running Shoes,139.5,2,249.72,279.0,499.44,220.44,M08,2025-04
O07534,2025-04-26,C0277,P003,Anti-Frizz Serum,154.97,2,265.18,309.94,530.36,220.42,Organic,2025-04
O07535,2025-12-11,C0885,P002,SPF 50 Sunscreen,190.04,4,365.12,760.16,1460.48,700.32,M07,2025-12
O07536,2025-06-15,C0009,P010,Plant-Based Protein,143.45,3,276.22,430.35,828.66,398.31,M03,2025-06
O07537,2025-05-23,C0234,P006,Leave-In Hair Mist,529.14,4,897.09,2116.56,3588.36,1471.8,Organic,2025-05
O07538,2025-05-23,C0686,P008,Exfoliating Scrub,810.3,2,1426.46,1620.6,2852.92,1232.32,Organic,2025-05
O07539,2025-09-14,C0890,P024,Resistance Bands,442.52,1,862.21,442.52,862.21,419.69,M01,2025-09
O07540,2025-07-07,C0139,P018,Weight-Lifting Shoes,749.33,2,1307.8,1498.66,2615.6,1116.94,Organic,2025-07
O07541,2025-09-23,C0682,P002,SPF 50 Sunscreen,190.04,4,365.12,760.16,1460.48,700.32,M02,2025-09
O07542,2025-04-25,C0909,P013,Running Shoes,139.5,5,249.72,697.5,1248.6,551.1,Organic,2025-04
O07543,2025-12-01,C0789,P018,Weight-Lifting Shoes,749.33,3,1307.8,2247.99,3923.4,1675.41,M06,2025-12
O07544,2025-03-10,C0226,P014,Argan Oil Shampoo,1020.09,3,1782.36,3060.27,5347.08,2286.81,M08,2025-03
O07545,2025-01-06,C0713,P024,Resistance Bands,442.52,3,862.21,1327.56,2586.63,1259.07,Organic,2025-01
O07546,2025-01-05,C0321,P012,Athliesure Wear,777.17,5,1118.83,3885.85,5594.15,1708.3,Organic,2025-01
O07547,2025-01-19,C0817,P018,Weight-Lifting Shoes,749.33,5,1307.8,3746.65,6539.0,2792.35,M05,2025-01
O07548,2025-05-29,C0260,P003,Anti-Frizz Serum,154.97,2,265.18,309.94,530.36,220.42,M07,2025-05
O07549,2025-12-02,C0652,P006,Leave-In Hair Mist,529.14,5,897.09,2645.7,4485.45,1839.75,M03,2025-12
O07550,2025-07-24,C0643,P008,Exfoliating Scrub,810.3,4,1426.46,3241.2,5705.84,2464.64,M07,2025-07
O07551,2025-11-28,C0686,P006,Leave-In Hair Mist,529.14,3,897.09,1587.42,2691.27,1103.85,M02,2025-11
O07552,2025-09-05,C0915,P026,Tracksuit,581.63,3,851.7,1744.89,2555.1,810.21,M04,2025-09
O07553,2025-09-01,C1067,P029,Tennis Outfit,1047.18,3,1805.86,3141.54,5417.58,2276.04,M04,2025-09
O07554,2025-02-04,C0354,P027,Sweatband,196.1,4,371.46,784.4,1485.84,701.44,Organic,2025-02
O07555,2025-05-17,C0515,P025,Scalp Detox Scrub,993.64,3,1765.1,2980.92,5295.3,2314.38,M01,2025-05
O07556,2025-12-09,C1009,P003,Anti-Frizz Serum,154.97,4,265.18,619.88,1060.72,440.84,Organic,2025-12
O07557,2025-02-27,C0551,P007,Benchpress Bench and Bar,821.09,4,1637.92,3284.36,6551.68,3267.32,Organic,2025-02
O07558,2025-07-23,C0772,P009,SPF 50 Sunscreen,332.29,1,509.1,332.29,509.1,176.81,M07,2025-07
O07559,2025-06-21,C0310,P008,Exfoliating Scrub,810.3,2,1426.46,1620.6,2852.92,1232.32,M05,2025-06
O07560,2025-08-19,C1045,P002,SPF 50 Sunscreen,190.04,1,365.12,190.04,365.12,175.08,Organic,2025-08
O07561,2025-01-02,C0553,P004,Daily Multivitamin,151.95,5,278.02,759.75,1390.1,630.35,Organic,2025-01
O07562,2025-03-27,C0907,P019,Grip Strength Tool,491.38,1,775.01,491.38,775.01,283.63,Organic,2025-03
O07563,2025-10-02,C0090,P009,SPF 50 Sunscreen,332.29,5,509.1,1661.45,2545.5,884.05,Organic,2025-10
O07564,2025-12-04,C0505,P009,SPF 50 Sunscreen,332.29,4,509.1,1329.16,2036.4,707.24,Organic,2025-12
O07565,2025-06-04,C0245,P018,Weight-Lifting Shoes,749.33,2,1307.8,1498.66,2615.6,1116.94,Organic,2025-06
O07566,2025-09-21,C0999,P004,Daily Multivitamin,151.95,5,278.02,759.75,1390.1,630.35,M01,2025-09
O07567,2025-09-24,C0038,P028,Hair Growth Oil,729.97,3,1124.06,2189.91,3372.18,1182.27,M01,2025-09
O07568,2025-06-18,C1041,P028,Hair Growth Oil,729.97,1,1124.06,729.97,1124.06,394.09,M05,2025-06
O07569,2025-01-09,C0444,P007,Benchpress Bench and Bar,821.09,3,1637.92,2463.27,4913.76,2450.49,Organic,2025-01
O07570,2025-01-13,C0069,P011,Pull-up Set,824.85,5,1247.08,4124.25,6235.4,2111.15,Organic,2025-01
O07571,2025-02-27,C0099,P023,Daily Multivitamin,271.03,3,535.19,813.09,1605.57,792.48,M04,2025-02
O07572,2025-06-24,C1062,P021,Exfoliating Scrub,236.38,4,410.46,945.52,1641.84,696.32,Organic,2025-06
O07573,2025-10-30,C0078,P019,Grip Strength Tool,491.38,2,775.01,982.76,1550.02,567.26,Organic,2025-10
O07574,2025-05-01,C0200,P003,Anti-Frizz Serum,154.97,4,265.18,619.88,1060.72,440.84,Organic,2025-05
O07575,2025-10-19,C0857,P010,Plant-Based Protein,143.45,1,276.22,143.45,276.22,132.77,Organic,2025-10
O07576,2025-11-22,C0330,P003,Anti-Frizz Serum,154.97,3,265.18,464.91,795.54,330.63,Organic,2025-11
O07577,2025-08-18,C0865,P027,Sweatband,196.1,3,371.46,588.3,1114.38,526.08,M02,2025-08
O07578,2025-03-18,C0711,P023,Daily Multivitamin,271.03,5,535.19,1355.15,2675.95,1320.8,M04,2025-03
O07579,2025-07-23,C0326,P025,Scalp Detox Scrub,993.64,1,1765.1,993.64,1765.1,771.46,M05,2025-07
O07580,2025-11-15,C1147,P017,Gentle Facial Cleanser,1005.92,3,1746.32,3017.76,5238.96,2221.2,M06,2025-11
O07581,2025-11-03,C0353,P003,Anti-Frizz Serum,154.97,4,265.18,619.88,1060.72,440.84,M03,2025-11
O07582,2025-01-01,C0459,P008,Exfoliating Scrub,810.3,1,1426.46,810.3,1426.46,616.16,Organic,2025-01
O07583,2025-05-13,C0887,P024,Resistance Bands,442.52,3,862.21,1327.56,2586.63,1259.07,M06,2025-05
O07584,2025-09-11,C0246,P023,Daily Multivitamin,271.03,4,535.19,1084.12,2140.76,1056.64,M08,2025-09
O07585,2025-09-20,C0198,P021,Exfoliating Scrub,236.38,2,410.46,472.76,820.92,348.16,M06,2025-09
O07586,2025-01-30,C0482,P010,Plant-Based Protein,143.45,5,276.22,717.25,1381.1,663.85,M07,2025-01
O07587,2025-05-29,C0206,P021,Exfoliating Scrub,236.38,4,410.46,945.52,1641.84,696.32,M01,2025-05
O07588,2025-09-28,C0296,P013,Running Shoes,139.5,5,249.72,697.5,1248.6,551.1,Organic,2025-09
O07589,2025-04-08,C0267,P026,Tracksuit,581.63,2,851.7,1163.26,1703.4,540.14,Organic,2025-04
O07590,2025-01-12,C0303,P016,SPF 50 Sunscreen,1093.54,3,1568.83,3280.62,4706.49,1425.87,Organic,2025-01
O07591,2025-10-10,C1002,P030,Vitamin C Serum,1052.65,4,1994.92,4210.6,7979.68,3769.08,M03,2025-10
O07592,2025-07-31,C0446,P004,Daily Multivitamin,151.95,5,278.02,759.75,1390.1,630.35,M06,2025-07
O07593,2025-09-08,C0657,P009,SPF 50 Sunscreen,332.29,5,509.1,1661.45,2545.5,884.05,M01,2025-09
O07594,2025-12-19,C1033,P011,Pull-up Set,824.85,2,1247.08,1649.7,2494.16,844.46,M05,2025-12
O07595,2025-01-19,C0450,P017,Gentle Facial Cleanser,1005.92,3,1746.32,3017.76,5238.96,2221.2,M05,2025-01
O07596,2025-03-14,C0971,P022,Volumizing Spray,292.18,5,517.27,1460.9,2586.35,1125.45,M02,2025-03
O07597,2025-10-29,C0032,P006,Leave-In Hair Mist,529.14,4,897.09,2116.56,3588.36,1471.8,Organic,2025-10
O07598,2025-07-10,C0402,P013,Running Shoes,139.5,2,249.72,279.0,499.44,220.44,M07,2025-07
O07599,2025-03-14,C0893,P015,Anti-Aging Night Cream,732.53,2,1438.69,1465.06,2877.38,1412.32,M07,2025-03
O07600,2025-10-03,C0170,P008,Exfoliating Scrub,810.3,2,1426.46,1620.6,2852.92,1232.32,M04,2025-10
O07601,2025-05-11,C1091,P004,Daily Multivitamin,151.95,2,278.02,303.9,556.04,252.14,Organic,2025-05
O07602,2025-11-07,C0706,P023,Daily Multivitamin,271.03,3,535.19,813.09,1605.57,792.48,Organic,2025-11
O07603,2025-08-29,C1149,P027,Sweatband,196.1,1,371.46,196.1,371.46,175.36,M03,2025-08
O07604,2025-09-21,C0181,P001,Pre-Workout Formula,81.87,4,147.52,327.48,590.08,262.6,M01,2025-09
O07605,2025-08-04,C1156,P005,Hair Growth Oil,81.19,3,150.42,243.57,451.26,207.69,M01,2025-08
O07606,2025-03-10,C0792,P024,Resistance Bands,442.52,5,862.21,2212.6,4311.05,2098.45,M08,2025-03
O07607,2025-04-25,C0748,P025,Scalp Detox Scrub,993.64,2,1765.1,1987.28,3530.2,1542.92,M05,2025-04
O07608,2025-12-23,C0150,P008,Exfoliating Scrub,810.3,1,1426.46,810.3,1426.46,616.16,Organic,2025-12
O07609,2025-04-06,C0254,P008,Exfoliating Scrub,810.3,5,1426.46,4051.5,7132.3,3080.8,M07,2025-04
O07610,2025-08-28,C1174,P028,Hair Growth Oil,729.97,1,1124.06,729.97,1124.06,394.09,Organic,2025-08
O07611,2025-08-05,C0997,P021,Exfoliating Scrub,236.38,3,410.46,709.14,1231.38,522.24,M03,2025-08
O07612,2025-01-27,C0200,P023,Daily Multivitamin,271.03,1,535.19,271.03,535.19,264.16,Organic,2025-01
O07613,2025-02-01,C0004,P010,Plant-Based Protein,143.45,5,276.22,717.25,1381.1,663.85,M05,2025-02
O07614,2025-05-07,C0960,P024,Resistance Bands,442.52,5,862.21,2212.6,4311.05,2098.45,M01,2025-05
O07615,2025-02-13,C1119,P021,Exfoliating Scrub,236.38,4,410.46,945.52,1641.84,696.32,M08,2025-02
O07616,2025-11-14,C0709,P025,Scalp Detox Scrub,993.64,2,1765.1,1987.28,3530.2,1542.92,M05,2025-11
O07617,2025-03-14,C0665,P005,Hair Growth Oil,81.19,2,150.42,162.38,300.84,138.46,M03,2025-03
O07618,2025-03-10,C0263,P009,SPF 50 Sunscreen,332.29,3,509.1,996.87,1527.3,530.43,Organic,2025-03
O07619,2025-09-10,C0924,P016,SPF 50 Sunscreen,1093.54,2,1568.83,2187.08,3137.66,950.58,M05,2025-09
O07620,2025-07-05,C0695,P015,Anti-Aging Night Cream,732.53,1,1438.69,732.53,1438.69,706.16,M02,2025-07
O07621,2025-12-04,C1068,P026,Tracksuit,581.63,5,851.7,2908.15,4258.5,1350.35,Organic,2025-12
O07622,2025-04-06,C0205,P003,Anti-Frizz Serum,154.97,3,265.18,464.91,795.54,330.63,M07,2025-04
O07623,2025-01-18,C0776,P008,Exfoliating Scrub,810.3,2,1426.46,1620.6,2852.92,1232.32,M07,2025-01
O07624,2025-12-31,C1095,P025,Scalp Detox Scrub,993.64,4,1765.1,3974.56,7060.4,3085.84,M05,2025-12
O07625,2025-04-01,C0033,P026,Tracksuit,581.63,3,851.7,1744.89,2555.1,810.21,M04,2025-04
O07626,2025-07-08,C1031,P022,Volumizing Spray,292.18,5,517.27,1460.9,2586.35,1125.45,M08,2025-07
O07627,2025-01-29,C0786,P029,Tennis Outfit,1047.18,5,1805.86,5235.9,9029.3,3793.4,Organic,2025-01
O07628,2025-05-06,C0364,P022,Volumizing Spray,292.18,5,517.27,1460.9,2586.35,1125.45,M03,2025-05
O07629,2025-11-27,C0112,P021,Exfoliating Scrub,236.38,2,410.46,472.76,820.92,348.16,Organic,2025-11
O07630,2025-06-12,C0835,P010,Plant-Based Protein,143.45,1,276.22,143.45,276.22,132.77,Organic,2025-06
O07631,2025-12-31,C0972,P022,Volumizing Spray,292.18,5,517.27,1460.9,2586.35,1125.45,Organic,2025-12
O07632,2025-07-30,C0912,P024,Resistance Bands,442.52,4,862.21,1770.08,3448.84,1678.76,M02,2025-07
O07633,2025-09-24,C1167,P025,Scalp Detox Scrub,993.64,5,1765.1,4968.2,8825.5,3857.3,Organic,2025-09
O07634,2025-04-21,C0849,P023,Daily Multivitamin,271.03,1,535.19,271.03,535.19,264.16,Organic,2025-04
O07635,2025-10-21,C0596,P011,Pull-up Set,824.85,3,1247.08,2474.55,3741.24,1266.69,Organic,2025-10
O07636,2025-10-27,C0133,P005,Hair Growth Oil,81.19,1,150.42,81.19,150.42,69.23,Organic,2025-10
O07637,2025-06-21,C0898,P024,Resistance Bands,442.52,2,862.21,885.04,1724.42,839.38,M06,2025-06
O07638,2025-11-19,C0179,P002,SPF 50 Sunscreen,190.04,5,365.12,950.2,1825.6,875.4,M04,2025-11
O07639,2025-09-11,C1170,P016,SPF 50 Sunscreen,1093.54,4,1568.83,4374.16,6275.32,1901.16,M04,2025-09
O07640,2025-09-16,C1195,P030,Vitamin C Serum,1052.65,4,1994.92,4210.6,7979.68,3769.08,Organic,2025-09
O07641,2025-06-30,C1153,P010,Plant-Based Protein,143.45,5,276.22,717.25,1381.1,663.85,Organic,2025-06
O07642,2025-12-14,C1168,P015,Anti-Aging Night Cream,732.53,1,1438.69,732.53,1438.69,706.16,Organic,2025-12
O07643,2025-10-11,C0315,P021,Exfoliating Scrub,236.38,2,410.46,472.76,820.92,348.16,M02,2025-10
O07644,2025-01-12,C0062,P026,Tracksuit,581.63,1,851.7,581.63,851.7,270.07,Organic,2025-01
O07645,2025-04-02,C0836,P017,Gentle Facial Cleanser,1005.92,4,1746.32,4023.68,6985.28,2961.6,M07,2025-04
O07646,2025-04-04,C0176,P011,Pull-up Set,824.85,3,1247.08,2474.55,3741.24,1266.69,M06,2025-04
O07647,2025-02-25,C1194,P009,SPF 50 Sunscreen,332.29,1,509.1,332.29,509.1,176.81,M07,2025-02
O07648,2025-08-16,C0029,P004,Daily Multivitamin,151.95,5,278.02,759.75,1390.1,630.35,M05,2025-08
O07649,2025-11-20,C1055,P012,Athliesure Wear,777.17,4,1118.83,3108.68,4475.32,1366.64,Organic,2025-11
O07650,2025-05-20,C0358,P006,Leave-In Hair Mist,529.14,4,897.09,2116.56,3588.36,1471.8,Organic,2025-05
O07651,2025-11-25,C0808,P010,Plant-Based Protein,143.45,4,276.22,573.8,1104.88,531.08,M03,2025-11
O07652,2025-11-14,C1058,P010,Plant-Based Protein,143.45,2,276.22,286.9,552.44,265.54,Organic,2025-11
O07653,2025-06-26,C0936,P004,Daily Multivitamin,151.95,1,278.02,151.95,278.02,126.07,M03,2025-06
O07654,2025-06-19,C0369,P003,Anti-Frizz Serum,154.97,2,265.18,309.94,530.36,220.42,Organic,2025-06
O07655,2025-05-12,C0482,P007,Benchpress Bench and Bar,821.09,3,1637.92,2463.27,4913.76,2450.49,M07,2025-05
O07656,2025-08-26,C0917,P012,Athliesure Wear,777.17,4,1118.83,3108.68,4475.32,1366.64,M04,2025-08
O07657,2025-05-09,C0267,P029,Tennis Outfit,1047.18,4,1805.86,4188.72,7223.44,3034.72,Organic,2025-05
O07658,2025-06-21,C0988,P018,Weight-Lifting Shoes,749.33,3,1307.8,2247.99,3923.4,1675.41,M02,2025-06
O07659,2025-01-05,C0897,P010,Plant-Based Protein,143.45,5,276.22,717.25,1381.1,663.85,M01,2025-01
O07660,2025-08-29,C0978,P030,Vitamin C Serum,1052.65,1,1994.92,1052.65,1994.92,942.27,Organic,2025-08
O07661,2025-12-18,C0374,P021,Exfoliating Scrub,236.38,5,410.46,1181.9,2052.3,870.4,M07,2025-12
O07662,2025-02-13,C1181,P022,Volumizing Spray,292.18,5,517.27,1460.9,2586.35,1125.45,M05,2025-02
O07663,2025-07-21,C0845,P013,Running Shoes,139.5,5,249.72,697.5,1248.6,551.1,Organic,2025-07
O07664,2025-12-09,C0972,P009,SPF 50 Sunscreen,332.29,2,509.1,664.58,1018.2,353.62,Organic,2025-12
O07665,2025-02-16,C0246,P015,Anti-Aging Night Cream,732.53,2,1438.69,1465.06,2877.38,1412.32,M04,2025-02
O07666,2025-07-08,C0867,P013,Running Shoes,139.5,5,249.72,697.5,1248.6,551.1,Organic,2025-07
O07667,2025-05-06,C0104,P026,Tracksuit,581.63,2,851.7,1163.26,1703.4,540.14,M04,2025-05
O07668,2025-07-18,C1174,P030,Vitamin C Serum,1052.65,3,1994.92,3157.95,5984.76,2826.81,Organic,2025-07
